job_id,company,title,priority_v2,role_family,seniority,location,verdict,reason
fortinet_senior_software_development_engineer_orcl_22913,Fortinet,Senior Software Development Engineer,32.8,other,senior,"Sunnyvale, CA, United States",REVIEW_OTHER_FAMILY,unclassified
fortinet_principal_software_developer_engineer_orcl_22846,Fortinet,Principal Software Developer Engineer,32.8,other,principal,"Sunnyvale, CA, United States",EXCLUDE_SENIORITY,designation:principal
fortinet_senior_threat_intelligence_research_engineer_orcl_20619,Fortinet,Senior Threat Intelligence Research Engineer,35.6,other,senior,"Sunnyvale, CA, United States",REVIEW_OTHER_FAMILY,unclassified
fortinet_ai_test_engineer_orcl_20264,Fortinet,AI Test Engineer,36.0,applied_ml,unknown,"Santa Clara, CA, United States",KEEP_STRETCH,
fortinet_cloud_solution_architect_orcl_22536,Fortinet,Cloud Solution Architect,32.8,other,unknown,"Sunnyvale, CA, United States",REVIEW_OTHER_FAMILY,unclassified
fortinet_principal_ai_security_engineer_orcl_21401,Fortinet,Principal AI Security Engineer,36.8,applied_ml,principal,"Sunnyvale, CA, United States",EXCLUDE_SENIORITY,designation:principal
palo_alto_networks_airs_solution_specialist_wd5_AIRS-Solution-Specialist_JR-019388,Palo Alto Networks,AIRS Solution Specialist,33.2,applied_ml,unknown,"Charlotte, United States of America",KEEP_STRETCH,
palo_alto_networks_airs_solutions_specialist_wd5_AIRS-Solutions-Specialist_JR-019756,Palo Alto Networks,AIRS Solutions Specialist,32.2,applied_ml,unknown,Remote - USA - VA,KEEP_STRETCH,
crowdstrike_director_ai_engagements_and_operations_remote_wd5_Director--AI-Engagements-and-Operations--Remote-_R29839,CrowdStrike,"Director, AI Engagements and Operations (Remote)",36.2,applied_ml,director,USA - Remote,EXCLUDE_NOT_TARGET,engagement_ops
crowdstrike_ai_security_solutions_consultant_remote_wd5_Platform-Professional-Services-Senior-Consultant--AI--Remote-_R28378,CrowdStrike,AI Security Solutions Consultant (Remote),36.2,applied_ml,unknown,USA - Remote,EXCLUDE_NOT_TARGET,"sales_gtm_consult,sales_gtm_consult"
senior_software_engineer_model_wf_4522717,Deepgram,Senior Software Engineer Model Evaluation Ai Systems,43.6,eval_inference,unspecified,San Franciscoʥ,EXCLUDE_VISA_NA,notes say visa unavailable
applied_machine_learning_manag_wf_4617767,SentiLink,Applied Machine Learning Manager Application Fraud,37.7,applied_ml,6+ yrs,Austinʥ,KEEP_STRETCH,senior_title_soft_flag
staff_software_engineer_data_a_wf_4263072,Juniper Square,Staff Software Engineer Data Ai,38.3,applied_ml,unspecified,San Francisco,EXCLUDE_VISA_NA,notes say visa unavailable
staff_software_engineer_wf_4263071,Juniper Square,Staff Software Engineer,34.3,eval_inference,unspecified,United States,EXCLUDE_VISA_NA,notes say visa unavailable
senior_machine_learning_engine_wf_4571302,Cooklist,Senior Machine Learning Engineer Personalization Decision Sc,43.6,agentic_ai,5+ yrs,Austin,EXCLUDE_VISA_NA,notes say visa unavailable
staff_ml_engineer_product_wf_3347544,Rocket Money,Staff Ml Engineer Product,32.7,applied_ml,8+ yrs,Denverʥ,EXCLUDE_VISA_NA,notes say visa unavailable
senior_team_leader_ai_engineer_wf_4523916,Rocket Money,Senior Team Leader Ai Engineering,40.3,applied_ml,unspecified,New York Cityʥ,EXCLUDE_VISA_NA,notes say visa unavailable
senior_software_engineer_ai_da_wf_2871335,HelloTrace,Senior Software Engineer Ai Data Platform,39.2,agentic_ai,3+ yrs,New York City,EXCLUDE_VISA_NA,notes say visa unavailable
machine_learning_engineer_wf_4450696,Allocate.co,Machine Learning Engineer,42.3,eval_inference,4+ yrs,Palo Alto,EXCLUDE_VISA_NA,notes say visa unavailable
ai_engineer_wf_3982817,Ravenna Software,Ai Engineer,34.4,eval_inference,unspecified,Seattle,EXCLUDE_VISA_NA,notes say visa unavailable
mistral_ai_ai_scientist_ash_mistral.ai_9fc579c8-,Mistral AI,AI Scientist,43.5,agent_reasoning,mid,Palo Alto,KEEP_STRETCH,
mistral_ai_applied_ai_technical_lead_forward_deployed_ai_ash_mistral.ai_43b8b35d-,Mistral AI,"Applied AI, Technical Lead - Forward Deployed AI Engineer",46.2,applied_ml,principal,New York,EXCLUDE_SENIORITY,designation:principal
mistral_ai_research_engineer_machine_learning_ash_mistral.ai_b087ffe4-,Mistral AI,"Research Engineer, Machine Learning",46.4,applied_ml,mid,Palo Alto,KEEP_STRETCH,
mistral_ai_research_engineer_data_infrastructure_ash_mistral.ai_4c19b931-,Mistral AI,"Research Engineer, Data Infrastructure",43.4,agent_reasoning,mid,Palo Alto,KEEP_STRETCH,
mistral_ai_applied_ai_forward_deployed_machine_learning__ash_mistral.ai_2ec2dacd-,Mistral AI,"Applied AI, Forward Deployed Machine Learning Engineer ",48.2,applied_ml,mid,Palo Alto,KEEP_STRETCH,
mistral_ai_research_engineer_code_agents_infra_ash_mistral.ai_af7c3cf8-,Mistral AI,"Research Engineer, Code Agents Infra",56.4,agentic_ai,mid,Palo Alto,KEEP_APPLY_READY,
mistral_ai_applied_scientist_ash_mistral.ai_5d15e1fe-,Mistral AI,Applied Scientist,46.6,applied_ml,mid,Palo Alto,KEEP_STRETCH,
mistral_ai_engineering_manager_inference_ash_mistral.ai_6dfcbf55-,Mistral AI,"Engineering Manager, Inference",43.5,eval_inference,mid,New York,KEEP_STRETCH,
cohere_lead_data_scientist_ash_cohere_39cab400-c976,Cohere,Lead Data Scientist,42.7,agent_reasoning,principal,United States,EXCLUDE_SENIORITY,designation:principal
cohere_engineering_manager_gpu_infrastructure_ash_cohere_28239d75-5dd9,Cohere,"Engineering Manager, GPU Infrastructure",43.0,eval_inference,mid,United States,KEEP_STRETCH,
cohere_data_scientist_north_insights_ash_cohere_e4603bb7-5bbe,Cohere,"Data Scientist, North Insights",44.9,agent_reasoning,mid,United States,KEEP_STRETCH,
together_ai_director_data_center_operations_gh_togetherai_5101202007,Together AI,"Director, Data Center Operations",35.2,other,mid,San Francisco,REVIEW_OTHER_FAMILY,unclassified
ai2_research_engineer_asta_gh_thealleninstitute_789,AI2,"Research Engineer, Asta",57.4,agent_reasoning,mid,"Seattle, WA",KEEP_APPLY_READY,
ai2_research_engineer_flexolmo_gh_thealleninstitute_781,AI2,"Research Engineer, FlexOlmo",49.7,agent_reasoning,mid,"Seattle, WA",KEEP_STRETCH,
ai2_research_scientist_asta_gh_thealleninstitute_772,AI2,"Research Scientist, Asta",46.6,agent_reasoning,mid,"Seattle, WA",KEEP_STRETCH,
ai2_research_scientist_robotics_gh_thealleninstitute_784,AI2,"Research Scientist, Robotics",45.3,agent_reasoning,mid,"Seattle, WA",KEEP_STRETCH,
ai2_senior_research_engineer_gh_thealleninstitute_814,AI2,Senior Research Engineer,44.0,agent_reasoning,senior,"Seattle, WA",KEEP_STRETCH,senior_title_soft_flag
ai2_senior_research_engineer_olmo_molmo_gh_thealleninstitute_798,AI2,"Senior Research Engineer, Olmo + Molmo",52.0,agent_reasoning,senior,"Seattle, WA",KEEP_STRETCH,senior_title_soft_flag
ai2_senior_software_engineer_agent_frameworks_gh_thealleninstitute_787,AI2,"Senior Software Engineer, Agent Frameworks",45.6,agentic_ai,senior,"Seattle, WA",KEEP_STRETCH,senior_title_soft_flag
ai2_senior_software_engineer_agent_platform_ai_fo_gh_thealleninstitute_811,AI2,"Senior Software Engineer, Agent Platform (AI for the Planet)",45.6,agentic_ai,senior,"Seattle, WA",KEEP_STRETCH,senior_title_soft_flag
reka_member_of_technical_staff_ml_ash_Reka_731e2ebc-2e66-4,Reka,Member of Technical Staff (ML),37.2,applied_ml,staff,"US, UK, Remote",EXCLUDE_SENIORITY,designation:staff
reka_member_of_technical_staff_applied_ai_ash_Reka_e059e019-b7f1-4,Reka,Member of Technical Staff (Applied AI),35.9,applied_ml,staff,"US, UK, Remote",EXCLUDE_SENIORITY,designation:staff
reka_member_of_technical_staff_gpu_performance_eng_ash_Reka_6595a48b-8dfc-4,Reka,Member of Technical Staff (GPU Performance Engineer),43.8,eval_inference,staff,"US, UK, Singapore, Remote",EXCLUDE_SENIORITY,designation:staff
reka_member_of_technical_staff_robotics_ash_Reka_9cdfc4f4-9594-4,Reka,Member of Technical Staff (Robotics),37.3,applied_ml,staff,"UK, Remote",EXCLUDE_SENIORITY,designation:staff
reka_member_of_technical_staff_machine_learning_en_ash_Reka_87ec3e1d-3083-4,Reka,Member of Technical Staff (Machine Learning Engineer),46.8,applied_ml,staff,Remote,EXCLUDE_SENIORITY,designation:staff
reka_member_of_technical_staff_data_intelligence_ash_Reka_32f1d782-9a49-4,Reka,Member of Technical Staff (Data Intelligence),43.1,eval_inference,staff,"US, UK, Singapore, Remote",EXCLUDE_SENIORITY,designation:staff
liquid_ai_member_of_technical_staff_edge_inference_engi_ash_liquid-ai_1ed0e32c-1,Liquid AI,Member of Technical Staff - Edge Inference Engineer,38.8,eval_inference,staff,San Francisco,EXCLUDE_SENIORITY,designation:staff
liquid_ai_member_of_technical_staff_ml_research_enginee_ash_liquid-ai_c7251e1b-d,Liquid AI,"Member of Technical Staff - ML Research Engineer, Data",54.4,applied_ml,staff,San Francisco,EXCLUDE_SENIORITY,designation:staff
liquid_ai_member_of_technical_staff_gpu_performance_eng_ash_liquid-ai_dfc3bae5-0,Liquid AI,Member of Technical Staff - GPU Performance Engineer,41.2,eval_inference,staff,San Francisco,EXCLUDE_SENIORITY,designation:staff
liquid_ai_member_of_technical_staff_multi_modal_vision_ash_liquid-ai_424e9e41-2,Liquid AI,"Member of Technical Staff - Multi-Modal, Vision",48.6,post_training,staff,San Francisco,EXCLUDE_SENIORITY,designation:staff
liquid_ai_member_of_technical_staff_distributed_trainin_ash_liquid-ai_a25b97f4-0,Liquid AI,Member of Technical Staff - Distributed Training Engineer,38.8,other,staff,San Francisco,EXCLUDE_SENIORITY,designation:staff
liquid_ai_liquid_labs_research_engineer_ash_liquid-ai_679d26b2-2,Liquid AI,Liquid Labs - Research Engineer,41.5,agent_reasoning,mid,Boston,KEEP_STRETCH,
liquid_ai_member_of_technical_staff_multi_modal_audio_ash_liquid-ai_7ce97c55-5,Liquid AI,"Member of Technical Staff - Multi-Modal, Audio",41.1,eval_inference,staff,San Francisco,EXCLUDE_SENIORITY,designation:staff
liquid_ai_member_of_technical_staff_post_training_appli_ash_liquid-ai_f898850b-a,Liquid AI,"Member of Technical Staff - Post Training, Applied",52.5,post_training,staff,San Francisco,EXCLUDE_SENIORITY,designation:staff
liquid_ai_member_of_technical_staff_post_training_appli_ash_liquid-ai_df917175-f,Liquid AI,"Member of Technical Staff - Post Training, Applied (Audio)",48.7,post_training,staff,San Francisco,EXCLUDE_SENIORITY,designation:staff
liquid_ai_member_of_technical_staff_applied_ml_recsys_ash_liquid-ai_2bb55437-1,Liquid AI,"Member of Technical Staff - Applied ML, RecSys",40.0,applied_ml,staff,Boston,EXCLUDE_SENIORITY,designation:staff
liquid_ai_member_of_technical_staff_post_training_appli_ash_liquid-ai_286613f3-3,Liquid AI,"Member of Technical Staff - Post Training, Applied (Vision)",47.5,post_training,staff,San Francisco,EXCLUDE_SENIORITY,designation:staff
liquid_ai_member_of_technical_staff_embedded_ml_enginee_ash_liquid-ai_4ee965fc-9,Liquid AI,Member of Technical Staff - Embedded ML Engineer (Audio/Omni),41.5,applied_ml,staff,San Francisco,EXCLUDE_SENIORITY,designation:staff
liquid_ai_member_of_technical_staff_gpu_infrastructure__ash_liquid-ai_ec3912e6-3,Liquid AI,Member of Technical Staff - GPU Infrastructure Engineer,38.2,eval_inference,staff,San Francisco,EXCLUDE_SENIORITY,designation:staff
magic_dev_research_engineer_ash_magic.dev_bcc8d988-4,Magic.dev,Research Engineer,42.0,agent_reasoning,mid,San Francisco,KEEP_STRETCH,
magic_dev_member_of_technical_staff_supercomputing_plat_ash_magic.dev_45d25f90-3,Magic.dev,"Member of Technical Staff, Supercomputing Platform & Infrastructure",38.1,agent_reasoning,staff,San Francisco,EXCLUDE_SENIORITY,designation:staff
magic_dev_member_of_technical_staff_kernels_ash_magic.dev_42010571-7,Magic.dev,"Member of Technical Staff, Kernels",37.0,eval_inference,staff,San Francisco,EXCLUDE_SENIORITY,designation:staff
magic_dev_member_of_technical_staff_rl_research_environ_ash_magic.dev_b8d6a107-3,Magic.dev,"Member of Technical Staff, RL Research & Environments",41.9,post_training,staff,San Francisco,EXCLUDE_SENIORITY,designation:staff
magic_dev_member_of_technical_staff_product_ash_magic.dev_e6bfccff-a,Magic.dev,"Member of Technical Staff, Product",36.6,agent_reasoning,staff,San Francisco,EXCLUDE_SENIORITY,designation:staff
magic_dev_member_of_technical_staff_inference_rl_system_ash_magic.dev_427ffdee-d,Magic.dev,"Member of Technical Staff, Inference & RL Systems",45.1,post_training,staff,San Francisco,EXCLUDE_SENIORITY,designation:staff
magic_dev_member_of_technical_staff_pre_training_system_ash_magic.dev_f1d3988f-f,Magic.dev,"Member of Technical Staff, Pre-training Systems",38.2,agent_reasoning,staff,San Francisco,EXCLUDE_SENIORITY,designation:staff
magic_dev_member_of_technical_staff_security_engineer_ash_magic.dev_f9b3e872-c,Magic.dev,"Member of Technical Staff, Security Engineer",41.2,agent_reasoning,staff,San Francisco,EXCLUDE_SENIORITY,designation:staff
