job_id,company,title,location,job_url,canonical_application_url,source,date_discovered,date_posted,date_updated,status,fit_score,fit_tier,role_family,seniority,key_requirements,matching_strengths,main_gaps,resume_variant,networking_priority,application_priority,last_checked,notes,full_description_hash,description_file,is_medical_false_positive,company_slug,source_id,stale_flag,last_verified,merged_from,opportunity_level,recommended_action,priority_v2,score_explanation,score_confidence,missing_info,override_reason,last_scored,ats_score,keyword_match_score,keyword_matched,keyword_missing,ats_issues,last_ats_check,review_flag,application_status,audit_verdict,audit_reasons,audit_date,application_ids,referral_contacts,referral_contact_urls,days_since_checked,attention_reasons
,Stealth Startup,AI Systems Builder (Impact-Driven) [33169],"Menlo Park, CA (On-site)",https://www.linkedin.com/jobs/view/4455023096/,https://www.linkedin.com/jobs/view/4455023096/,linkedin,2026-08-25,Posted 2 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd,,,,stealth_startup,4455023096,,,,L3/L4 index-only,LOW_PRIORITY,32.4,fit=6.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,useful,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,PepsiCo,AI Engineer,"Purchase, NY (On-site)",https://www.linkedin.com/jobs/view/4417236411/,https://www.linkedin.com/jobs/view/4417236411/,linkedin,2026-08-25,Posted 3 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd,,,,pepsico,4417236411,,,,L3/L4 index-only,LOW_PRIORITY,32.4,fit=6.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,useful,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,Barrington James,Research Engineer,San Francisco Bay Area (On-site),https://www.linkedin.com/jobs/view/4456794897/,https://www.linkedin.com/jobs/view/4456794897/,linkedin,2026-08-25,Posted 3 days ago,,open,,,,,,,,,,,,linkedin_sweep:c2_01_fortinet; flags=thin_jd,,,,barrington_james,4456794897,,,,L3/L4 index-only,LOW_PRIORITY,32.4,fit=6.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.8['fortinet_adjacency'] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,useful,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,Acceler8 Talent,Research Engineer,"Mountain View, CA (Hybrid)",https://www.linkedin.com/jobs/view/4453859751/,https://www.linkedin.com/jobs/view/4453859751/,linkedin,2026-08-25,Posted 4 days ago,,open,,,,,,,,,,,,linkedin_sweep:c2_01_fortinet; flags=thin_jd,,,,acceler8_talent,4453859751,,,,L3/L4 index-only,LOW_PRIORITY,32.4,fit=6.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.8['fortinet_adjacency'] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,useful,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,TRACTIAN,AI Engineer,"Atlanta, GA (Hybrid)",https://www.linkedin.com/jobs/view/4454938560/,https://www.linkedin.com/jobs/view/4454938560/,linkedin,2026-08-26,Posted 6 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd,,,,tractian,4454938560,,,,L3/L4 index-only,LOW_PRIORITY,32.4,fit=6.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,useful,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,Tata Consultancy Services,AI Engineer,"Atlanta, GA",https://www.linkedin.com/jobs/view/4437917726/,https://www.linkedin.com/jobs/view/4437917726/,linkedin,2026-08-27,Posted 5 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd,,,,tata_consultancy_services,4437917726,,,,L3/L4 index-only,LOW_PRIORITY,32.4,fit=6.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,Epsilon,AI Engineer - Enterprise Business Systems,"Chicago, IL (Hybrid)",https://www.linkedin.com/jobs/view/4447444145/,https://www.linkedin.com/jobs/view/4447444145/,linkedin,2026-08-27,Posted 4 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd,,,,epsilon,4447444145,,,,L3/L4 index-only,LOW_PRIORITY,32.4,fit=6.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,Cherry Bekaert,AI Agent & Automation Developer,"Augusta, GA",https://www.linkedin.com/jobs/view/4422344377/,https://www.linkedin.com/jobs/view/4422344377/,linkedin,2026-08-27,Posted 23 hours ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd,,,,cherry_bekaert,4422344377,,,,L3/L4 index-only,LOW_PRIORITY,32.4,fit=6.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,AMD,Sr. AI/ML Engineer,"Austin, TX (Hybrid)",https://www.linkedin.com/jobs/view/4456951799/,https://www.linkedin.com/jobs/view/4456951799/,linkedin,2026-08-27,Posted 1 day ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd,,,,amd,4456951799,,,,L3/L4 index-only,LOW_PRIORITY,32.4,fit=6.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,Boom,AI Engineer,"Austin, TX (On-site)",https://www.linkedin.com/jobs/view/4413360960/,https://www.linkedin.com/jobs/view/4413360960/,linkedin,2026-08-27,Posted 2 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd,,,,boom,4413360960,,,,L3/L4 index-only,LOW_PRIORITY,32.4,fit=6.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,Loenbro,AI Engineer,"Dallas, TX (Hybrid)",https://www.linkedin.com/jobs/view/4456920102/,https://www.linkedin.com/jobs/view/4456920102/,linkedin,2026-08-27,Posted 2 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd,,,,loenbro,4456920102,,,,L3/L4 index-only,LOW_PRIORITY,32.4,fit=6.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,depthfirst,Research Engineer,"San Francisco, CA (On-site)",https://www.linkedin.com/jobs/view/4409399818/,https://www.linkedin.com/jobs/view/4409399818/,linkedin,2026-08-27,Posted 2 hours ago,,open,,,,,,,,,,,,linkedin_sweep:c2_01_fortinet; flags=thin_jd,,,,depthfirst,4409399818,,,,L3/L4 index-only,LOW_PRIORITY,32.4,fit=6.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.8['fortinet_adjacency'] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,Whatnot,Machine Learning Platform Engineer,"Los Angeles, CA (On-site)",https://www.linkedin.com/jobs/view/4437583794/,https://www.linkedin.com/jobs/view/4437583794/,linkedin,2026-08-25,Posted 2 days ago,,open,,,,,,,,,,,,linkedin_sweep:c2_01_fortinet; flags=thin_jd,,,,whatnot,4437583794,,,,L3/L4 index-only,LOW_PRIORITY,32.1,fit=8.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.8['fortinet_adjacency'] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,useful,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
li_4460009408,Attentive.ai,"Research Scientist, Computer Vision","San Jose, CA",https://www.linkedin.com/jobs/view/4460009408/,https://www.linkedin.com/jobs/view/4460009408/,linkedin,2026-09-05,2026-08-31,,open,,,,,,,,,,,,posted_rel=4 days ago,,,,attentive_ai,li_4460009408,,,,L3/L4 index-only,LOW_PRIORITY,32.1,fit=6.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
li_4375818974,Scout AI,AI Researcher,"Sunnyvale, CA",https://www.linkedin.com/jobs/view/4375818974/,https://www.linkedin.com/jobs/view/4375818974/,linkedin,2026-09-05,2026-09-01,,open,,,,,,,,,,,,posted_rel=3 days ago,,,,scout_ai,li_4375818974,,,,L3/L4 index-only,LOW_PRIORITY,32.1,fit=6.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
li_4463150604,Amazon,"Applied Scientist, Amazon Transportation Services","Bellevue, WA",https://www.linkedin.com/jobs/view/4463150604/,https://www.linkedin.com/jobs/view/4463150604/,linkedin,2026-09-05,2026-09-04,,open,,,,,,,,,,,,posted_rel=20 hours ago,,,,amazon,li_4463150604,,,,L3/L4 index-only,LOW_PRIORITY,32.1,fit=6.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=5.6 strategy=4.0 referral=0.5 loc=1.5 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
xai_software_engineer_training_inference_c_gh_4533894007,xAI,Software Engineer - Training/Inference (C++),,https://job-boards.greenhouse.io/xai/jobs/4533894007,https://job-boards.greenhouse.io/xai/jobs/4533894007,greenhouse,2026-08-22,1238f1a180b3f88b,2026-08-24,open,,,eval_inference,,,,,,,,2026-08-22,"career-ops scan import 2026-08-22; simhash=Palo Alto, California",,,,xai,gh_4533894007,,,,L3/L4 index-only,LOW_PRIORITY,32.0,fit=6.0 research=0.0(+) tech=0.9 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=6.56 strategy=4.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,19.4,3.7,inference,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; python; hugging face; ray,"no requirements/qualifications section found in description; thin job description (109 chars, <500); no explicit location stated; posting date unknown/unparseable",2026-08-23,,,pending_fit_audit,,2026-08-26,,,,15,thin_jd;visa sponsorship unverified;description_file pointer empty
,Salesforce,AI Scientist — Commerce Labs,"San Francisco, CA",https://www.linkedin.com/jobs/view/4458257893/,https://www.linkedin.com/jobs/view/4458257893/,linkedin_guest_api,2026-08-26,2026-08-24,,open,,,,,,,,,,,,posted_rel=23 hours ago; sweep=linkedin_sweep_2026-08-26.json,,,,salesforce,li_4458257893,,,,L3/L4 index-only,LOW_PRIORITY,32.0,fit=4.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=6.0 strategy=4.0 referral=0.5 loc=3.0 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,useful,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
snorkel_ai_research_scientist_frontier_benchmarks_gh_6009489004,Snorkel AI,Research Scientist - Frontier Benchmarks,,https://job-boards.greenhouse.io/snorkelai/jobs/6009489004,https://job-boards.greenhouse.io/snorkelai/jobs/6009489004,greenhouse,2026-08-22,736a449dce980f26,2026-08-24,open,,,agent_reasoning,,,,,,,,2026-08-22,"career-ops scan import 2026-08-22; simhash=San Francisco, CA (Hybrid)",,,,snorkel_ai,gh_6009489004,,,,L3/L4 index-only,LOW_PRIORITY,31.9,"fit=6.0 research=1.64(+benchmark,research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=1.5 urgency=1.0",low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,22.9,0.0,,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; python; hugging face; ray,"no requirements/qualifications section found in description; thin job description (110 chars, <500); posting date unknown/unparseable",2026-08-23,,,useful,,2026-08-26,,,,15,thin_jd;visa sponsorship unverified;description_file pointer empty
,Tiger Advisory,Artificial Intelligence Engineer,New York City Metropolitan Area (Hybrid),https://www.linkedin.com/jobs/view/4454581914/,https://www.linkedin.com/jobs/view/4454581914/,linkedin,2026-08-25,Posted 3 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd,,,,tiger_advisory,4454581914,,,,L3/L4 index-only,LOW_PRIORITY,31.9,fit=4.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,useful,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,Goliath Partners,Artificial Intelligence Engineer,San Francisco Bay Area (Hybrid),https://www.linkedin.com/jobs/view/4456324799/,https://www.linkedin.com/jobs/view/4456324799/,linkedin,2026-08-25,Posted 5 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd,,,,goliath_partners,4456324799,,,,L3/L4 index-only,LOW_PRIORITY,31.9,fit=4.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,useful,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,The Phoenix Group,Artificial Intelligence Engineer,"New York, NY (Hybrid)",https://www.linkedin.com/jobs/view/4454128651/,https://www.linkedin.com/jobs/view/4454128651/,linkedin,2026-08-26,Posted 5 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd,,,,the_phoenix_group,4454128651,,,,L3/L4 index-only,LOW_PRIORITY,31.9,fit=4.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,useful,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,Nimble,AI Ecosystem Engineer,"San Francisco, CA (On-site)",https://www.linkedin.com/jobs/view/4458115396/,https://www.linkedin.com/jobs/view/4458115396/,linkedin,2026-08-27,Posted 4 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd,,,,nimble,4458115396,,,,L3/L4 index-only,LOW_PRIORITY,31.9,fit=4.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,EarnIn,Software Engineer (Gen AI),"Mountain View, CA (Hybrid)",https://www.linkedin.com/jobs/view/4458792492/,https://www.linkedin.com/jobs/view/4458792492/,linkedin,2026-08-27,Posted 1 day ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd,,,,earnin,4458792492,,,,L3/L4 index-only,LOW_PRIORITY,31.9,fit=4.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,Raydar,Artificial Intelligence Engineer,"New York, NY (Hybrid)",https://www.linkedin.com/jobs/view/4458575643/,https://www.linkedin.com/jobs/view/4458575643/,linkedin,2026-08-27,Posted 2 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_agentic_ai_us_remote; flags=thin_jd,,,,raydar,4458575643,,,,L3/L4 index-only,LOW_PRIORITY,31.9,fit=4.0 research=0.55(+agentic) tech=0.0 agentic=1.56(+agentic) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=5.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
microsoft_ai_senior_applied_scientist_4411274987,Microsoft AI,Senior Applied Scientist,"Mountain View, CA",https://www.linkedin.com/jobs/view/4411274987/,https://www.linkedin.com/jobs/view/4411274987/,linkedin,2026-08-23,2026-08-22,2026-08-24,open,,,applied_ml,,,,,,,,,linkedin guest sweep 2026-08-23; posted_rel=19 hours ago,,,,microsoft_ai,4411274987,,,,L3/L4 index-only,LOW_PRIORITY,31.8,fit=6.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=2.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,useful,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
anthropic_ai_engineer_gtm_claudification_gh_5390966008,Anthropic,"AI Engineer, GTM Claudification",,https://job-boards.greenhouse.io/anthropic/jobs/5390966008,https://job-boards.greenhouse.io/anthropic/jobs/5390966008,greenhouse,2026-08-26,430f73a1dd603baf,,open,,,,,,,,,,,2026-08-26,"career-ops scan import 2026-08-26; simhash=Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA",,,,anthropic,gh_5390966008,,,,L3/L4 index-only,LOW_PRIORITY,31.7,fit=6.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=7.2 strategy=4.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,11,thin_jd;visa sponsorship unverified;description_file pointer empty
physical_intelligence_research_scientist_f83ba447,Physical Intelligence,Research Scientist,,https://jobs.ashbyhq.com/physicalintelligence/f83ba447-2261-4832-95db-a2f88454e0ba,https://jobs.ashbyhq.com/physicalintelligence/f83ba447-2261-4832-95db-a2f88454e0ba,ashby,2026-08-22,984e1eb4e4750249,2026-08-24,open,,,agentic_ai,,,,,,,,2026-08-22,"career-ops scan import 2026-08-22; simhash=San Francisco | audit 2026-08-26: borderline - No stated experience floor ('at all levels'), so no hard-exclusion on years vs ~4.5 yrs; Role is ML/robotics research; candidate lacks robotics domain experience but academic RL (PPO/DQN/reward shaping) plus strong implementation/system-building skills are transferable",,,,physical_intelligence,f83ba447,,,,L3/L4 index-only,LOW_PRIORITY,31.6,"fit=6.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=13.0['no_years_bar', 'accepts_transferable'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=1.0",low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,17.1,0.0,,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; python; hugging face; ray,"no requirements/qualifications section found in description; thin job description (75 chars, <500); no explicit location stated; posting date unknown/unparseable",2026-08-23,,,borderline,,2026-08-26,,,,15,thin_jd;visa sponsorship unverified;description_file pointer empty
waabi_research_scientist_learnable_planner_a73a62bd-3ae9-417e-84c6-8a4c94846222,Waabi,"Research Scientist, Learnable Planner",,https://jobs.lever.co/waabi/a73a62bd-3ae9-417e-84c6-8a4c94846222,https://jobs.lever.co/waabi/a73a62bd-3ae9-417e-84c6-8a4c94846222,lever,2026-08-23,7770e79356096926,2026-08-24,open,,,applied_ml,,,,,,,,2026-08-23,"career-ops scan import 2026-08-23; simhash=Remote US & Canada; Dallas, TX; Phoenix, AZ; Pittsburgh, PA; San Francisco, CA; Toronto, ON | audit 2026-08-26: borderline - MS satisfies degree requirement (PhD not mandatory); no explicit years minimum so 4.5 yrs is not exceeded; Partial fit via academic RL (PPO/DQN/reward shaping) matching the planning/decision-making requirement, plus Python and production ML deployment skills",,,,waabi,a73a62bd-3ae9-417e-84c6-8a4c94846222,,,,L3/L4 index-only,LOW_PRIORITY,31.6,"fit=6.0 research=1.36(+planning,research) tech=0.9 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=1.0",low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,22.9,0.0,,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; python; hugging face; ray,"no requirements/qualifications section found in description; thin job description (172 chars, <500); posting date unknown/unparseable",2026-08-23,,,borderline,,2026-08-26,,,,14,thin_jd;visa sponsorship unverified;description_file pointer empty
,DRW,AI Engineer,"New York, NY (On-site)",https://www.linkedin.com/jobs/view/4389423299/,https://www.linkedin.com/jobs/view/4389423299/,linkedin,2026-08-25,Posted 4 days ago,,open,,,,,,,,,,,,linkedin_sweep:c2_01_fortinet; flags=thin_jd,,,,drw,4389423299,,,,L3/L4 index-only,LOW_PRIORITY,31.6,fit=6.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.8['fortinet_adjacency'] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,useful,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,Agent Native Research Lab,Founding Research Engineer,"Palo Alto, CA (On-site)",https://www.linkedin.com/jobs/view/4456817495/,https://www.linkedin.com/jobs/view/4456817495/,linkedin,2026-08-25,Posted 1 day ago,,open,,,,,,,,,,,,linkedin_sweep:li_research_engineer_us_remote; flags=thin_jd,,,,agent_native_research_lab,4456817495,,,,L3/L4 index-only,LOW_PRIORITY,31.6,fit=6.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,useful,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,Key Talent Solutions,Research Engineer,San Francisco Bay Area (On-site),https://www.linkedin.com/jobs/view/4455384501/,https://www.linkedin.com/jobs/view/4455384501/,linkedin,2026-08-25,Posted 6 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_research_engineer_us_remote; flags=thin_jd,,,,key_talent_solutions,4455384501,,,,L3/L4 index-only,LOW_PRIORITY,31.6,fit=6.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,useful,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,Google DeepMind,"Research Engineer, Winslow, DeepMind","Mountain View, CA (On-site)",https://www.linkedin.com/jobs/view/4456253930/,https://www.linkedin.com/jobs/view/4456253930/,linkedin,2026-08-25,Posted 2 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_research_engineer_us_remote; flags=thin_jd,,,,google_deepmind,4456253930,,,,L3/L4 index-only,LOW_PRIORITY,31.6,fit=6.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,useful,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,OJ Digital,Research Engineer,"San Francisco, CA (On-site)",https://www.linkedin.com/jobs/view/4456595186/,https://www.linkedin.com/jobs/view/4456595186/,linkedin,2026-08-26,Posted 10 hours ago,,open,,,,,,,,,,,,linkedin_sweep:li_research_engineer_us_remote; flags=thin_jd,,,,oj_digital,4456595186,,,,L3/L4 index-only,LOW_PRIORITY,31.6,fit=6.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,useful,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
